CITIZENS 50
40,1
45,0
42,0
24,6
36,0
7,0
37,4
20,0
8,4
47,0
18,1
35,3
32,2
0,1
3,6
21,4
44,5
6,4
13,1
14,4
12,3
17,4
2,3
46,1
30,0
10,1
27,3
39,0
22,2
19,0
5,0
4,3
48,2
43,4
1,1
29,3
9,0
49,4
23,2
16,6
11,0
25,3
15,6
26,6
31,5
38,3
41,6
33,1
34,5
28,3
CITIZEN_SOCIAL_LINKS 141
0,1
0,2
0,3
0,20
0,48
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,18
1,19
1,20
1,22
1,23
1,27
1,31
1,32
1,33
1,34
1,35
1,36
1,38
1,44
1,48
2,4
2,6
2,9
2,16
2,18
2,22
2,42
2,43
2,48
3,4
3,5
3,11
3,15
3,27
3,32
3,39
4,5
4,6
4,7
4,11
4,14
4,15
4,16
4,22
4,25
4,37
4,44
5,7
5,9
5,13
5,14
5,23
5,26
5,28
5,33
5,36
5,46
6,8
6,12
6,13
6,19
6,29
6,35
6,36
6,44
6,47
7,8
7,12
7,14
7,16
7,21
7,25
7,27
7,34
7,41
7,45
7,47
8,10
8,20
8,38
8,49
9,10
9,17
9,21
9,23
9,29
9,31
10,19
10,43
10,49
11,15
11,17
12,17
12,18
12,25
12,28
12,30
12,35
12,38
12,41
13,31
13,33
13,40
14,21
14,39
14,42
15,24
15,30
16,34
16,40
20,24
20,26
20,32
20,39
21,24
21,26
21,41
22,43
24,28
25,29
27,42
28,45
28,46
28,47
29,30
29,37
29,40
30,37
33,45
38,46
47,49
MEDIA 15
54,4
52,3
53,5
56,4
63,3
57,3
51,4
50,2
64,2
61,1
59,4
62,2
60,3
55,3
58,3
MEDIA_SUB_LINKS 494
0,50
1,50
2,50
4,50
5,50
6,50
7,50
8,50
9,50
10,50
11,50
12,50
13,50
14,50
17,50
18,50
19,50
20,50
21,50
22,50
23,50
25,50
27,50
28,50
29,50
30,50
32,50
33,50
35,50
36,50
37,50
38,50
39,50
40,50
42,50
43,50
45,50
46,50
47,50
48,50
49,50
2,51
3,51
4,51
6,51
8,51
12,51
14,51
15,51
16,51
17,51
21,51
22,51
23,51
24,51
25,51
26,51
27,51
28,51
29,51
31,51
32,51
34,51
35,51
37,51
38,51
41,51
43,51
44,51
48,51
49,51
0,52
1,52
2,52
4,52
6,52
8,52
10,52
12,52
13,52
14,52
17,52
18,52
21,52
22,52
23,52
25,52
27,52
28,52
29,52
31,52
32,52
33,52
34,52
35,52
37,52
38,52
40,52
43,52
44,52
46,52
48,52
49,52
2,53
3,53
4,53
6,53
8,53
12,53
14,53
15,53
16,53
17,53
21,53
24,53
25,53
26,53
27,53
28,53
29,53
31,53
34,53
35,53
37,53
38,53
41,53
43,53
44,53
49,53
2,54
3,54
4,54
6,54
8,54
12,54
14,54
15,54
16,54
17,54
21,54
22,54
23,54
24,54
25,54
26,54
27,54
28,54
29,54
31,54
32,54
34,54
35,54
37,54
38,54
41,54
43,54
44,54
48,54
49,54
0,55
1,55
2,55
4,55
6,55
8,55
10,55
12,55
13,55
14,55
17,55
18,55
21,55
22,55
23,55
25,55
27,55
28,55
29,55
31,55
32,55
33,55
34,55
35,55
37,55
38,55
40,55
43,55
44,55
46,55
48,55
49,55
2,56
3,56
4,56
6,56
8,56
12,56
14,56
15,56
16,56
17,56
21,56
22,56
23,56
24,56
25,56
26,56
27,56
28,56
29,56
31,56
32,56
34,56
35,56
37,56
38,56
41,56
43,56
44,56
48,56
49,56
0,57
1,57
2,57
4,57
6,57
8,57
10,57
12,57
13,57
14,57
17,57
18,57
21,57
22,57
23,57
25,57
27,57
28,57
29,57
31,57
32,57
33,57
34,57
35,57
37,57
38,57
40,57
43,57
44,57
46,57
48,57
49,57
0,58
1,58
2,58
4,58
6,58
8,58
10,58
12,58
13,58
14,58
17,58
18,58
21,58
22,58
23,58
25,58
27,58
28,58
29,58
31,58
32,58
33,58
34,58
35,58
37,58
38,58
40,58
43,58
44,58
46,58
48,58
49,58
2,59
3,59
4,59
6,59
8,59
12,59
14,59
15,59
16,59
17,59
21,59
22,59
23,59
24,59
25,59
26,59
27,59
28,59
29,59
31,59
32,59
34,59
35,59
37,59
38,59
41,59
43,59
44,59
48,59
49,59
0,60
1,60
2,60
4,60
6,60
8,60
10,60
12,60
13,60
14,60
17,60
18,60
21,60
22,60
23,60
25,60
27,60
28,60
29,60
31,60
32,60
33,60
34,60
35,60
37,60
38,60
40,60
43,60
44,60
46,60
48,60
49,60
0,61
1,61
2,61
4,61
5,61
7,61
9,61
10,61
11,61
12,61
13,61
18,61
19,61
20,61
22,61
23,61
25,61
27,61
28,61
29,61
30,61
32,61
33,61
35,61
36,61
38,61
39,61
40,61
42,61
45,61
46,61
47,61
48,61
0,62
1,62
2,62
4,62
5,62
6,62
7,62
8,62
9,62
10,62
11,62
12,62
13,62
14,62
17,62
18,62
19,62
20,62
21,62
22,62
23,62
25,62
27,62
28,62
29,62
30,62
32,62
33,62
35,62
36,62
37,62
38,62
39,62
40,62
42,62
43,62
45,62
46,62
47,62
48,62
49,62
0,63
1,63
2,63
4,63
6,63
8,63
10,63
12,63
13,63
14,63
17,63
18,63
21,63
22,63
23,63
25,63
27,63
28,63
29,63
31,63
32,63
33,63
34,63
35,63
37,63
38,63
40,63
43,63
44,63
46,63
48,63
49,63
0,64
1,64
2,64
4,64
5,64
6,64
7,64
8,64
9,64
10,64
11,64
12,64
13,64
14,64
17,64
18,64
19,64
20,64
21,64
22,64
23,64
25,64
27,64
28,64
29,64
30,64
32,64
33,64
35,64
36,64
37,64
38,64
39,64
40,64
42,64
43,64
45,64
46,64
47,64
48,64
49,64
