CITIZENS 50
11,6
18,2
21,3
1,3
44,0
16,0
24,3
4,2
15,5
22,4
47,6
28,1
30,4
3,1
6,4
37,1
32,6
34,0
8,6
13,1
45,3
46,2
23,1
48,3
27,5
2,1
38,6
26,0
49,6
19,3
5,1
41,0
0,3
43,3
33,0
36,4
40,1
29,1
10,0
42,6
20,2
14,4
39,4
35,4
7,6
17,1
9,0
12,6
25,6
31,5
CITIZEN_SOCIAL_LINKS 141
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,15
0,16
0,17
0,19
0,26
0,28
0,29
0,40
1,4
1,5
1,49
2,11
3,4
3,9
3,10
3,15
3,22
3,24
3,27
3,29
3,32
3,35
3,36
3,37
3,40
3,45
4,5
4,6
4,7
4,12
4,13
4,15
4,17
4,18
4,23
4,26
4,31
4,34
4,39
4,42
4,46
4,48
5,6
5,7
5,10
5,11
5,14
5,21
5,25
5,38
5,47
6,7
6,8
6,11
6,31
6,36
6,37
6,41
6,43
6,44
7,8
7,9
7,10
7,12
7,13
7,16
7,18
7,19
7,21
7,22
7,23
7,24
7,25
7,26
7,33
7,37
7,44
7,45
7,47
7,49
8,9
8,14
8,20
8,30
8,39
9,20
9,24
9,27
9,29
9,34
9,41
10,13
10,25
10,30
10,31
10,43
11,12
11,14
11,17
11,18
11,34
11,38
11,42
12,21
12,48
13,19
13,27
13,28
13,32
14,16
14,38
14,39
17,41
18,20
18,22
18,32
19,23
21,35
21,40
22,36
22,47
23,30
23,35
23,42
23,46
24,48
25,28
26,49
27,43
28,33
29,45
32,33
38,44
45,46
MEDIA 15
50,6
57,4
54,1
60,3
58,1
63,2
55,0
64,1
59,2
52,3
51,3
56,0
61,6
53,1
62,4
MEDIA_SUB_LINKS 438
6,50
7,50
8,50
11,50
12,50
14,50
15,50
22,50
25,50
27,50
30,50
31,50
32,50
35,50
36,50
38,50
39,50
42,50
47,50
49,50
0,51
1,51
2,51
3,51
4,51
5,51
6,51
13,51
14,51
15,51
17,51
18,51
19,51
20,51
21,51
22,51
23,51
24,51
27,51
28,51
29,51
30,51
31,51
35,51
36,51
37,51
39,51
40,51
43,51
45,51
46,51
48,51
0,52
1,52
2,52
3,52
4,52
5,52
6,52
13,52
14,52
15,52
17,52
18,52
19,52
20,52
21,52
22,52
23,52
24,52
27,52
28,52
29,52
30,52
31,52
35,52
36,52
37,52
39,52
40,52
43,52
45,52
46,52
48,52
0,53
1,53
2,53
3,53
4,53
5,53
9,53
10,53
13,53
16,53
17,53
18,53
19,53
20,53
21,53
23,53
24,53
26,53
28,53
29,53
33,53
34,53
37,53
40,53
41,53
43,53
44,53
45,53
46,53
48,53
0,54
1,54
2,54
3,54
4,54
5,54
9,54
10,54
13,54
16,54
17,54
18,54
19,54
20,54
21,54
23,54
24,54
26,54
28,54
29,54
33,54
34,54
37,54
40,54
41,54
43,54
44,54
45,54
46,54
48,54
2,55
3,55
4,55
5,55
9,55
10,55
13,55
16,55
17,55
18,55
20,55
23,55
26,55
28,55
29,55
33,55
34,55
37,55
40,55
41,55
44,55
46,55
2,56
3,56
4,56
5,56
9,56
10,56
13,56
16,56
17,56
18,56
20,56
23,56
26,56
28,56
29,56
33,56
34,56
37,56
40,56
41,56
44,56
46,56
0,57
1,57
4,57
6,57
7,57
8,57
11,57
12,57
14,57
15,57
18,57
19,57
20,57
21,57
22,57
24,57
25,57
27,57
30,57
31,57
32,57
35,57
36,57
38,57
39,57
42,57
43,57
45,57
46,57
47,57
48,57
49,57
0,58
1,58
2,58
3,58
4,58
5,58
9,58
10,58
13,58
16,58
17,58
18,58
19,58
20,58
21,58
23,58
24,58
26,58
28,58
29,58
33,58
34,58
37,58
40,58
41,58
43,58
44,58
45,58
46,58
48,58
0,59
1,59
2,59
3,59
4,59
5,59
6,59
9,59
10,59
13,59
14,59
16,59
17,59
18,59
19,59
20,59
21,59
22,59
23,59
24,59
26,59
28,59
29,59
30,59
33,59
34,59
35,59
36,59
37,59
39,59
40,59
41,59
43,59
44,59
45,59
46,59
48,59
0,60
1,60
2,60
3,60
4,60
5,60
6,60
13,60
14,60
15,60
17,60
18,60
19,60
20,60
21,60
22,60
23,60
24,60
27,60
28,60
29,60
30,60
31,60
35,60
36,60
37,60
39,60
40,60
43,60
45,60
46,60
48,60
6,61
7,61
8,61
11,61
12,61
14,61
15,61
22,61
25,61
27,61
30,61
31,61
32,61
35,61
36,61
38,61
39,61
42,61
47,61
49,61
0,62
1,62
4,62
6,62
7,62
8,62
11,62
12,62
14,62
15,62
18,62
19,62
20,62
21,62
22,62
24,62
25,62
27,62
30,62
31,62
32,62
35,62
36,62
38,62
39,62
42,62
43,62
45,62
46,62
47,62
48,62
49,62
0,63
1,63
2,63
3,63
4,63
5,63
6,63
9,63
10,63
13,63
14,63
16,63
17,63
18,63
19,63
20,63
21,63
22,63
23,63
24,63
26,63
28,63
29,63
30,63
33,63
34,63
35,63
36,63
37,63
39,63
40,63
41,63
43,63
44,63
45,63
46,63
48,63
0,64
1,64
2,64
3,64
4,64
5,64
9,64
10,64
13,64
16,64
17,64
18,64
19,64
20,64
21,64
23,64
24,64
26,64
28,64
29,64
33,64
34,64
37,64
40,64
41,64
43,64
44,64
45,64
46,64
48,64
