CITIZENS 50
43,3
20,3
22,3
47,3
14,3
36,5
21,2
41,3
18,2
30,4
12,4
17,4
8,2
15,3
44,2
28,2
33,2
37,4
46,2
24,5
39,3
27,2
5,2
45,1
7,4
40,1
13,3
0,1
26,3
31,5
9,1
23,2
6,2
10,4
19,3
3,2
38,3
4,4
32,4
34,2
49,3
1,2
29,5
16,3
25,4
35,0
48,4
2,3
42,2
11,2
CITIZEN_SOCIAL_LINKS 141
0,1
0,2
0,3
0,4
0,5
0,8
0,11
0,20
0,25
0,30
0,32
0,37
0,38
1,4
1,7
1,14
1,18
1,22
1,23
1,24
1,26
1,27
1,38
1,45
2,6
2,7
2,10
2,11
2,13
2,14
2,17
2,19
2,25
2,35
3,4
3,5
3,6
3,13
3,44
4,5
4,6
4,7
4,12
4,15
4,18
4,20
4,23
4,29
4,30
4,35
4,36
4,42
5,8
5,9
5,15
5,33
5,47
5,49
6,9
6,12
6,16
6,19
6,25
7,8
7,9
7,10
7,14
7,21
7,28
7,32
7,34
7,40
7,43
7,49
8,10
8,12
8,19
9,11
9,41
9,45
10,15
10,16
10,26
10,35
10,39
11,13
11,20
11,21
11,22
11,27
11,29
11,46
12,17
12,21
12,36
12,37
12,41
12,48
13,16
13,38
13,39
13,46
14,23
14,34
14,36
15,31
15,40
16,17
16,22
16,26
16,37
16,46
17,18
17,43
18,45
19,24
19,27
19,30
19,31
19,33
20,24
20,33
21,31
21,41
21,42
21,47
22,28
22,34
23,29
23,47
26,28
26,32
26,49
27,43
27,48
28,39
29,44
31,48
33,42
36,40
43,44
MEDIA 15
61,0
50,2
59,2
52,6
51,5
54,2
62,2
56,5
63,0
60,0
57,5
55,2
64,6
53,6
58,5
MEDIA_SUB_LINKS 258
0,50
1,50
2,50
3,50
5,50
6,50
8,50
9,50
11,50
13,50
14,50
15,50
16,50
18,50
19,50
20,50
21,50
22,50
23,50
26,50
27,50
28,50
33,50
34,50
38,50
39,50
40,50
41,50
42,50
43,50
44,50
45,50
46,50
47,50
49,50
4,51
7,51
10,51
12,51
17,51
24,51
25,51
29,51
30,51
31,51
32,51
36,51
37,51
48,51
24,52
29,52
31,52
36,52
24,53
29,53
31,53
36,53
0,54
1,54
2,54
3,54
5,54
6,54
8,54
9,54
11,54
13,54
14,54
15,54
16,54
18,54
19,54
20,54
21,54
22,54
23,54
26,54
27,54
28,54
33,54
34,54
38,54
39,54
40,54
41,54
42,54
43,54
44,54
45,54
46,54
47,54
49,54
0,55
1,55
2,55
3,55
5,55
6,55
8,55
9,55
11,55
13,55
14,55
15,55
16,55
18,55
19,55
20,55
21,55
22,55
23,55
26,55
27,55
28,55
33,55
34,55
38,55
39,55
40,55
41,55
42,55
43,55
44,55
45,55
46,55
47,55
49,55
4,56
7,56
10,56
12,56
17,56
24,56
25,56
29,56
30,56
31,56
32,56
36,56
37,56
48,56
4,57
7,57
10,57
12,57
17,57
24,57
25,57
29,57
30,57
31,57
32,57
36,57
37,57
48,57
4,58
7,58
10,58
12,58
17,58
24,58
25,58
29,58
30,58
31,58
32,58
36,58
37,58
48,58
0,59
1,59
2,59
3,59
5,59
6,59
8,59
9,59
11,59
13,59
14,59
15,59
16,59
18,59
19,59
20,59
21,59
22,59
23,59
26,59
27,59
28,59
33,59
34,59
38,59
39,59
40,59
41,59
42,59
43,59
44,59
45,59
46,59
47,59
49,59
0,60
9,60
35,60
40,60
45,60
0,61
9,61
35,61
40,61
45,61
0,62
1,62
2,62
3,62
5,62
6,62
8,62
9,62
11,62
13,62
14,62
15,62
16,62
18,62
19,62
20,62
21,62
22,62
23,62
26,62
27,62
28,62
33,62
34,62
38,62
39,62
40,62
41,62
42,62
43,62
44,62
45,62
46,62
47,62
49,62
0,63
9,63
35,63
40,63
45,63
24,64
29,64
31,64
36,64
