,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,repetition,data,run_id,num_media
10,300,simple,0.75,10,0.01,0.5,0,"[ 0.  4.  4.  8.  5. 10. 39. 52. 71. 38. 23. 13.  6.  9.  5.  1.  1.  2.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  3.  3.  0.  1.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  1.  2.  1.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  1.
  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",109,30
11,300,simple,0.75,10,0.01,0.5,0,"[ 0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 25. 50. 61. 54. 42. 22. 16.
 10.  2.  3.  2.  2.  3.]",10,30
12,300,simple,0.75,10,0.01,0.5,0,"[ 0.  2.  1.  0.  1.  3.  3. 17. 41. 70. 63. 39. 24. 11.  8.  3.  2.  0.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  2.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  2.  2.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",110,30
13,300,simple,0.75,10,0.01,0.5,0,"[ 0.  9. 19. 31. 40. 57. 37. 23. 20. 25. 17.  4.  4.  2.  2.  2.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",111,30
14,300,simple,0.75,10,0.01,0.5,0,"[ 0.  8. 18. 18. 16. 22. 17. 19. 12. 10.  8.  8.  7. 20. 26. 34. 25. 10.
 12.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",112,30
15,300,simple,0.75,10,0.01,0.5,0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1. 26. 56. 85. 43. 40. 18.  9.  9.  3.  2.  1.  0.  1.  1.  0.  0.  0.
  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.]",113,30
16,300,simple,0.75,10,0.01,0.5,0,"[ 0.  4.  4.  9.  4. 10.  7. 12. 32. 58. 58. 35. 22. 19.  5.  9.  2.  2.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  2.  1.  1.  0.
  0.  0.  0.  0.  0.  0.]",114,30
17,300,simple,0.75,10,0.01,0.5,0,"[ 0.  3.  4.  1.  1.  2.  2.  3.  4. 22. 42. 69. 43. 26. 29. 12.  9. 12.
  2.  3.  3.  1.  1.  0.  1.  2.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",115,30
18,300,simple,0.75,10,0.01,0.5,0,"[ 0.  9. 20. 34. 34. 54. 51. 36. 22.  8.  5.  6.  4.  2.  4.  3.  1.  2.
  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",116,30
19,300,simple,0.75,10,0.01,0.5,0,"[ 0.  2.  0.  2.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 30. 65. 68. 44. 26. 17. 11.  7.
  2.  1.  5.  1.  0.  2.  2.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  2.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",117,30
20,300,simple,0.75,10,0.01,0.5,0,"[ 0.  3.  3.  6.  1.  1. 11. 31. 48. 63. 46. 28. 20. 12.  8.  4.  1.  1.
  1.  1.  0.  1.  2.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  1.  1.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  2.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  1.  1.  2.  0.  0.  0.]",118,30
21,300,simple,0.75,10,0.01,0.5,0,"[ 0.  1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1. 33. 61. 69. 47. 26. 18.  9. 10.  4.  4.  6.  4.
  1.  0.  1.  0.  4.  1.  0.  0.  1.  1.  0.  0.  1.  0.  0.  0.  2.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  2.  3.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",119,30
22,300,simple,0.75,10,0.01,0.5,0,"[ 0.  0.  0.  2.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  1. 39. 58. 71. 47. 32. 11. 12.  3.  4.
  3.  3.  1.  2.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  1.  3.  0.  0.
  0.  0.  0.  0.  0.  0.]",11,30
23,300,simple,0.75,10,0.01,0.5,0,"[ 0.  2.  4.  4.  4.  6.  8.  7.  3.  1.  7.  4.  5.  3.  3.  1.  2.  0.
  1.  6. 12. 17. 14. 23. 21. 20. 12.  7. 12.  5.  4. 15. 20. 15.  9. 10.
  6.  2.  1.  1.  0.  0.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  1.  0.  0.  0.]",120,30
24,300,simple,0.75,10,0.01,0.5,0,"[ 0.  8. 26. 41. 53. 39. 31. 28. 25. 14.  9. 10.  0.  2.  1.  2.  1.  3.
  0.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  1.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  3.
  0.  0.  0.  0.  0.  0.]",121,30
25,300,simple,0.75,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",122,30
26,300,simple,0.75,10,0.01,0.5,0,"[ 0.  3. 38. 79. 55. 51. 22. 18. 10.  5.  3.  4.  2.  1.  0.  0.  0.  0.
  1.  2.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.
  1.  0.  0.  1.  0.  0.]",123,30
27,300,simple,0.75,10,0.01,0.5,0,"[ 0. 12. 39. 73. 58. 25. 23. 19. 18.  9.  3.  3.  4.  3.  1.  0.  0.  1.
  1.  1.  4.  1.  2.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  3.  1.  0.  0.  0.  0.  0.
  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.]",124,30
28,300,simple,0.75,10,0.01,0.5,0,"[ 0.  2.  6. 10. 13.  7. 11.  4.  5. 36. 49. 56. 33. 19. 15.  8.  7.  4.
  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  1.  0.  1.
  2.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",125,30
29,300,simple,0.75,10,0.01,0.5,0,"[ 0.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1. 29. 51. 67. 57. 30. 20. 18.  6.  5.
  2.  2.  1.  1.  0.  0.  3.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",126,30
30,300,simple,0.75,10,0.01,0.5,0,"[ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1. 37. 53. 57. 49. 23. 17. 13. 14. 11.
  3.  6.  2.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0.  1.]",127,30
31,300,simple,0.75,10,0.01,0.5,0,"[ 0.  2.  4.  6.  5.  8.  6.  9.  3.  3.  3.  3.  4. 26. 51. 56. 34. 26.
 17.  9.  7.  6.  4.  1.  1.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  2.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  3.  1.  0.
  0.  0.  0.  0.  0.  0.]",128,30
32,300,simple,0.75,10,0.01,0.5,0,"[ 0.  7. 13. 11. 20. 16. 18. 16. 19. 41. 42. 27. 12. 14. 10.  3.  2.  5.
  6.  1.  6.  0.  1.  1.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  1.  1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",129,30
33,300,simple,0.75,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",12,30
34,300,simple,0.75,10,0.01,0.5,0,"[ 0.  4. 11. 16. 13. 31. 25. 29. 49. 32. 30. 18. 11. 11.  4.  5.  4.  0.
  0.  0.  0.  1.  1.  1.  1.  0.  1.  1.  0.  1.  0.  0.  1.  1.  0.  0.
  0.  0.  1.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  0.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  2.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",130,30
35,300,simple,0.75,10,0.01,0.5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 39. 53. 47. 52.
 27. 33. 13.  7.  5.  2.  5.  4.  2.  0.  2.  1.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  1.  2.  3.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",131,30
