,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,repetition,data,run_id,num_media
10,300,simple,0.75,10,0.01,0.25,0,"[ 0.  5. 18. 30. 30. 38. 34. 26. 23. 14. 16. 11. 10. 10.  7.  4.  5.  4.
  1.  3.  1.  1.  0.  1.  1.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  2.  1.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.
  0.  1.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.
  0.  1.  0.  1.  0.  0.]",109,30
11,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  3.  1.  2.  1.  3.  1.  1.  3.  3.  8.  9.  7. 22. 27. 35. 28.
 31. 11. 15. 20. 15.  9.  6.  2.  5.  7.  2.  5.  1.  0.  2.  3.  3.  0.
  2.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",10,30
12,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  1.  2.  2.  1.  0.  0.  1.  2.  0.  0.  2. 34. 28. 32. 36.
 20. 22. 23. 23. 17. 15.  7.  2.  4.  3.  4.  3.  0.  4.  2.  1.  2.  0.
  2.  4.  2.  0.  0.  2.  0.  1.  0.  1.  1.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  2.  0.  1.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",110,30
13,300,simple,0.75,10,0.01,0.25,0,"[ 0.  8. 10. 10. 16. 17. 18. 16. 14. 15. 23. 16. 13. 14.  9. 19. 12. 11.
  5.  4.  4.  5.  3.  6.  7.  4.  3.  1.  1.  5.  3.  0.  1.  2.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",111,30
14,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1. 23. 22. 32. 34. 26. 25. 20. 15. 15. 16.  9. 11. 12.  6.
  6.  6.  3.  1.  4.  1.  1.  3.  1.  1.  2.  1.  1.  0.  1.  0.  1.  2.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  0.  0.  1.  0.  0.  2.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  1.  0.]",112,30
15,300,simple,0.75,10,0.01,0.25,0,"[ 0.  1.  0.  3.  0.  0.  0.  0.  0.  2.  2.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  1. 31. 36. 51. 36. 19. 18. 17. 17.  4. 11.
  5. 10.  5.  2.  6.  4.  0.  0.  2.  2.  1.  1.  2.  0.  0.  0.  1.  1.
  3.  1.  1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  3.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",113,30
16,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 25. 30. 33. 22. 27. 31. 22.
 16. 23. 11. 10.  6.  6. 10.  2.  4.  6.  4.  1.  3.  2.  0.  2.  2.  0.
  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  2.  2.
  0.  0.  0.  0.  0.  0.]",114,30
17,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  0.  1.  2.  0.  0.  2.  0.  1.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1. 34. 41. 39. 24. 30. 20. 19. 14. 15.
 11.  7.  6.  3.  4.  3.  3.  1.  2.  1.  3.  2.  1.  0.  1.  2.  0.  0.
  0.  1.  2.  0.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  1.  3.  2.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  1.  1.
  0.  0.  0.  0.  0.  1.]",115,30
18,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  2.  2.  2.  1. 16. 13. 16. 21. 23. 24. 22. 14. 27. 20. 21. 16.
 12. 10.  7.  4.  8.  3.  0.  2.  2.  2.  2.  2.  1.  1.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  1.  2.  0.  0.  0.  1.  2.  1.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",116,30
19,300,simple,0.75,10,0.01,0.25,0,"[ 0.  1.  4.  3.  6.  5. 11. 10.  8.  7.  7.  9.  6. 14. 11. 14. 22. 20.
 22. 26. 20. 19.  7. 11.  5.  4.  4.  3.  0.  3.  2.  2.  3.  3.  3.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",117,30
20,300,simple,0.75,10,0.01,0.25,0,"[ 0.  2.  3.  3.  2.  2.  1.  1.  5.  5.  5.  3.  6.  4.  8. 24. 24. 33.
 29. 25. 20. 12.  6. 11.  8.  5. 12.  4.  8.  4.  3.  2.  3.  1.  1.  4.
  1.  0.  2.  1.  3.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",118,30
21,300,simple,0.75,10,0.01,0.25,0,"[ 0.  4. 20. 49. 49. 33. 24. 23. 14. 17. 11.  5.  5.  7.  4.  8.  4.  4.
  3.  4.  3.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.]",119,30
22,300,simple,0.75,10,0.01,0.25,0,"[ 0.  1.  2.  0.  1.  0.  1.  1.  2.  0.  1.  1.  0.  3.  3. 31. 40. 39.
 35. 29. 19. 25.  9.  5.  9.  7.  6.  5.  0.  3.  1.  2.  2.  0.  1.  1.
  0.  4.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  4.  2.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",11,30
23,300,simple,0.75,10,0.01,0.25,0,"[ 0.  3.  0.  2.  0.  0.  1.  1.  4.  1.  1.  1.  1.  2.  1.  0.  1.  1.
  0.  0.  0.  1.  2.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1. 24. 25. 40. 39. 28. 23. 15. 14. 13. 12.
  7.  4.  4.  4.  3.  4.  2.  2.  0.  0.  2.  0.  0.  4.  0.  0.  0.  0.
  0.  1.  1.  1.  1.  1.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",120,30
24,300,simple,0.75,10,0.01,0.25,0,"[ 0.  3.  2.  4.  6.  7. 11.  7.  7.  9.  7.  4. 10.  4.  4.  6.  4.  4.
  9.  3.  9. 11. 12. 14. 17. 25. 15. 14. 10.  9.  8.  5.  8.  3.  2.  1.
  6.  1.  2.  2.  0.  1.  0.  2.  2.  3.  1.  3.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  1.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",121,30
25,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  1.  0.  1.  3.  2.  3.  5.  1.  8.  6.  5.  6. 11. 22. 33. 32.
 21. 17. 25. 17. 15. 14. 10. 10.  8.  6.  3.  3.  1.  1.  1.  0.  2.  1.
  1.  2.  2.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",122,30
26,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  0.  0.  0.  0.  2.  1.  1.  0.  0.  1.  0.  0.  1.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  2. 31. 34. 59. 35. 18. 27. 15. 16.
  8. 11.  5.  5.  4.  3.  1.  2.  2.  1.  4.  5.  0.  2.  2.  3.  0.  0.
  0.  0.  1.  1.  1.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",123,30
27,300,simple,0.75,10,0.01,0.25,0,"[ 0.  2.  0.  1.  3.  7.  8.  7. 10. 15.  7.  9. 42. 37. 34. 24. 25. 10.
 12.  9.  5.  4.  5.  4.  5.  4.  1.  2.  0.  0.  1.  0.  0.  2.  2.  1.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",124,30
28,300,simple,0.75,10,0.01,0.25,0,"[ 0.  3.  4.  6.  7.  5.  4.  8. 14.  7.  7. 11.  3.  6.  8.  9. 23. 23.
 25. 19. 18.  9.  9. 17.  8.  5.  4.  8.  7.  3.  4.  2.  2.  1.  1.  1.
  1.  1.  0.  0.  1.  0.  0.  0.  0.  1.  3.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.
  0.  1.  1.  1.  0.  0.]",125,30
29,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1. 25. 39. 43. 34. 29. 22. 18. 15. 17.  7.  9.  7.  6.  4.
  1.  2.  0.  3.  3.  1.  3.  2.  0.  1.  0.  1.  0.  0.  0.  1.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  2.  1.  1.  0.
  0.  0.  0.  0.  0.  0.]",126,30
30,300,simple,0.75,10,0.01,0.25,0,"[ 0.  1.  2.  2.  3.  0.  3.  2.  3.  3.  1.  0.  2.  7. 10. 23. 33. 33.
 32. 27. 14. 10. 13.  9. 13. 11. 10.  9.  2.  3.  0.  3.  2.  5.  3.  2.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.]",127,30
31,300,simple,0.75,10,0.01,0.25,0,"[ 0.  3. 22. 30. 43. 40. 31. 19. 14. 13. 16.  7. 10. 10.  4.  2.  4.  5.
  5.  4.  5.  2.  0.  4.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  2.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",128,30
32,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  1.  2. 33. 43. 52. 33. 17. 25.
 12. 10. 14. 11.  7.  8.  3.  6.  3.  2.  2.  0.  1.  0.  2.  3.  2.  1.
  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",129,30
33,300,simple,0.75,10,0.01,0.25,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",12,30
34,300,simple,0.75,10,0.01,0.25,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",130,30
35,300,simple,0.75,10,0.01,0.25,0,"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1. 34. 65. 34. 28. 24. 21. 15.
 13.  7. 12.  7.  5.  6.  7.  2.  3.  5.  2.  0.  1.  1.  2.  1.  2.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  2.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",131,30
