,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,repetition,data,run_id,num_media
10,300,simple,0.5,10,0.01,0.5,0,"[ 0.  0.  2.  2.  1.  1.  2.  2.  0.  1. 12. 18. 31. 53. 39. 38. 29. 14.
 11.  9. 11.  6.  2.  1.  4.  3.  0.  1.  0.  0.  1.  1.  1.  0.  1.  0.
  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",109,30
11,300,simple,0.5,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",10,30
12,300,simple,0.5,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]",110,30
13,300,simple,0.5,10,0.01,0.5,0,"[ 0.  0.  0.  1.  1.  1.  1.  0.  0.  1. 15. 29. 54. 59. 36. 23. 21. 25.
  9.  4.  7.  2.  2.  2.  1.  2.  0.  2.  3.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",111,30
14,300,simple,0.5,10,0.01,0.5,0,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",112,30
15,300,simple,0.5,10,0.01,0.5,0,"[ 0.  5.  9. 10. 15. 21. 18. 15. 26. 28. 17. 19. 29. 19. 18. 11.  8.  3.
  9.  2.  3.  3.  1.  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",113,30
16,300,simple,0.5,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",114,30
17,300,simple,0.5,10,0.01,0.5,0,"[ 0.  1.  2.  2.  1.  3. 38. 57. 44. 34. 38. 22. 16.  8. 13.  7.  4.  1.
  1.  1.  1.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",115,30
18,300,simple,0.5,10,0.01,0.5,0,"[ 0.  1.  1.  0.  2.  1.  0.  1.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  3.  4. 16. 31. 43. 40. 34. 17. 28. 12.  8. 14. 11.  4.
  6.  3.  2.  1.  0.  1.  1.  1.  0.  1.  1.  0.  1.  1.  0.  0.  0.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  3.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",116,30
19,300,simple,0.5,10,0.01,0.5,0,"[ 0.  4.  2.  1.  3.  1.  3.  8. 12. 37. 61. 36. 22. 26. 20. 16. 12. 10.
  3.  8.  2.  1.  2.  2.  1.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",117,30
20,300,simple,0.5,10,0.01,0.5,0,"[ 0.  1.  0.  5.  5.  0.  3.  3.  4.  6.  4.  9. 13. 17. 25. 21. 20. 28.
 14.  9.  9.  4.  7.  3.  6.  3.  9.  4.  4.  9.  3.  3.  5.  2.  4.  2.
  1.  4.  1.  2.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  2.  2.  0.  3.
  3.  2.  3.  0.  3.  1.  0.  1.  1.  0.  1.  1.  1.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  2.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",118,30
21,300,simple,0.5,10,0.01,0.5,0,"[ 0.  0.  1.  0.  0.  2.  2.  3.  3.  2.  1.  3. 14. 26. 39. 44. 28. 25.
 21. 19. 10. 13. 10.  9.  6.  2.  2.  2.  2.  0.  2.  1.  0.  0.  0.  0.
  2.  0.  2.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.
  0.  2.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  1.  0.
  0.  0.  0.  0.  1.  0.]",119,30
22,300,simple,0.5,10,0.01,0.5,0,"[ 0. 16. 47. 53. 34. 36. 21. 19. 23.  8.  9.  8.  4.  3.  5.  2.  2.  0.
  1.  1.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  2.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  1.  0.  0.  0.  0.  1.]",11,30
23,300,simple,0.5,10,0.01,0.5,0,"[ 0.  5.  7.  2.  4.  9.  6.  7. 10.  5.  6. 11.  9.  7.  3.  5.  2.  4.
  5.  1.  4.  1.  7. 17. 30. 34. 18. 18. 21.  7.  4. 13.  4.  1.  1.  0.
  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",120,30
24,300,simple,0.5,10,0.01,0.5,0,"[ 0. 12. 27. 39. 27. 36. 26. 22. 22. 18. 13.  5. 10.  7. 10.  3.  4.  0.
  4.  0.  1.  1.  0.  2.  1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  2.  1.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  2.  1.  0.  0.  0.  0.]",121,30
25,300,simple,0.5,10,0.01,0.5,0,"[ 0.  2.  5.  9. 12. 12. 11. 13. 12. 10. 11.  8.  6. 11.  9. 10.  9.  1.
  5.  5.  3.  1.  2.  2.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  6. 17. 18. 19.  7.  7.
  6.  5.  6.  2.  4.  1.  0.  1.  0.  3.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  2.  2.  1.  1.  1.  0.  0.  0.  3.
  1.  1.  0.  0.  2.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  1.  0.  0.]",122,30
26,300,simple,0.5,10,0.01,0.5,0,"[ 0.  3.  5. 11.  5. 12. 14. 34. 35. 33. 31. 24. 22. 15. 10. 10.  8.  4.
  4.  1.  7.  1.  3.  2.  2.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  2.  0.  0.]",123,30
27,300,simple,0.5,10,0.01,0.5,0,"[ 0.  0.  2.  1.  2.  4.  5.  3.  2.  2.  4. 19. 31. 50. 31. 34. 25. 16.
 15. 14.  7.  6.  5.  3.  3.  1.  3.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.
  1.  0.  0.  0.  0.  1.]",124,30
28,300,simple,0.5,10,0.01,0.5,0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1. 10. 14. 28. 40. 35. 39. 41. 15. 17.  9.  9.  9.  5.  4.  5.
  2.  4.  1.  1.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  4.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",125,30
29,300,simple,0.5,10,0.01,0.5,0,"[ 0.  1.  8.  7. 14. 20. 36. 31. 47. 34. 27. 22.  4.  5. 10.  8.  3.  1.
  3.  1.  3.  2.  1.  0.  0.  1.  2.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  1.  0.  0.  0.  0.  2.  2.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",126,30
30,300,simple,0.5,10,0.01,0.5,0,"[ 0.  1.  1.  3.  6.  2.  2.  4.  6.  7. 23. 24. 36. 48. 37. 26. 22. 17.
  8.  9.  2.  3.  2.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",127,30
31,300,simple,0.5,10,0.01,0.5,0,"[ 0.  3.  8. 11. 28. 42. 37. 39. 39. 33. 12.  5.  9. 11.  8.  2.  3.  0.
  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  2.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",128,30
32,300,simple,0.5,10,0.01,0.5,0,"[ 0.  6. 16. 26. 33. 35. 30. 30. 21. 18. 13.  9.  5.  1.  3.  5.  2.  3.
  0.  2.  2.  7.  8.  4.  4.  6.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  2.  3.  0.  1.  0.  1.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  1.  2.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",129,30
33,300,simple,0.5,10,0.01,0.5,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",12,30
34,300,simple,0.5,10,0.01,0.5,0,"[ 0.  7.  7. 15. 29. 34. 35. 37. 26. 17. 19. 13. 15. 11.  5.  6.  3.  2.
  1.  6.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  2.  1.  1.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  2.  0.  0.  0.  1.]",130,30
35,300,simple,0.5,10,0.01,0.5,0,"[ 0.  5. 15. 23. 31. 45. 26. 34. 26. 22. 18.  9.  9.  8.  4.  5.  5.  4.
  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",131,30
