,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,repetition,data,run_id,num_media
10,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  1.  1.  1.  1. 14.  8. 34. 45. 25. 28. 10. 13. 10. 18.  8. 12.
  9.  2.  9.  8.  3.  3.  4.  1.  1.  4.  6.  4.  5.  3.  3.  4.  3.  2.
  1.  2.  2.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",109,30
11,300,simple,0.5,10,0.1,0.25,0,"[ 0.  4.  5.  8. 29. 29. 20. 24. 27. 30. 20. 20. 14. 13.  6. 10.  6. 10.
  5.  4.  4.  4.  2.  3.  4.  1.  2.  3.  2.  2.  0.  0.  3.  1.  1.  2.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",10,30
12,300,simple,0.5,10,0.1,0.25,0,"[ 0.  9. 30. 37. 31. 30. 18. 16. 17.  8. 21. 11. 12. 10.  9. 14.  6.  5.
  5.  1.  3.  1.  1.  0.  2.  3.  1.  3.  3.  1.  2.  1.  0.  0.  1.  1.
  1.  2.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",110,30
13,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  0.  2.  3.  4. 42. 32. 26. 22. 21. 27. 14. 13. 22.  8. 13. 10.
 12.  3. 10.  3.  6.  6.  4.  4.  3.  1.  0.  1.  0.  1.  2.  1.  1.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",111,30
14,300,simple,0.5,10,0.1,0.25,0,"[ 0.  0.  0.  0.  0.  1.  2.  2.  3. 28. 21. 19. 32. 20. 23. 26. 27. 14.
 10.  4. 12. 10.  6.  6.  7.  5.  3.  4.  5.  3.  7.  3.  2.  1.  1.  3.
  2.  0.  0.  0.  2.  0.  3.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",112,30
15,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  4.  7. 12. 20. 26. 41. 33. 26. 18. 18. 16. 15. 11. 10. 11. 12.
  4.  3.  5.  5.  2.  3.  3.  0.  3.  4.  1.  1.  5.  2.  0.  1.  1.  0.
  1.  2.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",113,30
16,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  7.  6. 11. 13. 48. 31. 17. 22. 34. 11. 21.  6.  5. 18.  3.  5.
  3.  8.  3.  5.  3.  3.  4.  4.  3.  2.  1.  6.  3.  1.  2.  1.  3.  0.
  1.  1.  0.  1.  1.  0.  0.  1.  1.  1.  1.  0.  1.  1.  2.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",114,30
17,300,simple,0.5,10,0.1,0.25,0,"[ 0.  3. 19. 26. 39. 36. 27. 27. 18. 22. 18. 16. 10. 13.  7. 10.  4.  5.
  8.  2.  3.  7.  1.  1.  1.  1.  2.  2.  2.  0.  0.  2.  1.  1.  0.  2.
  1.  2.  0.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",115,30
18,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  2.  0.  0.  2.  1.  2.  0.  2.  8. 16. 16. 18. 19. 18. 19. 20.
 26. 25. 18. 16.  9. 15.  8.  3.  7. 11.  3.  4.  2.  4.  4.  4.  0.  5.
  1.  2.  2.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  0.
  2.  2.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",116,30
19,300,simple,0.5,10,0.1,0.25,0,"[ 0.  3.  8. 33. 16. 45. 38. 33. 18. 20.  6. 16.  7.  9.  6.  4.  7. 10.
  5.  8.  5.  3.  2.  5.  1.  5.  1.  1.  2.  1.  0.  1.  1.  1.  0.  0.
  0.  1.  0.  0.  0.  2.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",117,30
20,300,simple,0.5,10,0.1,0.25,0,"[ 0.  0.  0.  1.  0.  0.  1.  1.  4.  4. 24. 11. 24. 35. 35. 16. 24. 18.
 18. 13. 11. 11.  2.  7.  9.  6.  6.  2.  2.  7.  6.  2.  1.  1.  1.  0.
  0.  2.  2.  2.  3.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.
  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",118,30
21,300,simple,0.5,10,0.1,0.25,0,"[ 0.  3.  6. 17. 28. 29. 39. 27. 24. 14. 16. 15. 11. 10. 11. 13. 11.  5.
  5.  5.  1.  6.  4.  4.  5.  2.  1.  3.  0.  1.  2.  1.  1.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  3.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",119,30
22,300,simple,0.5,10,0.1,0.25,0,"[ 0.  6.  3.  0.  2. 38. 27. 23. 31. 28. 28. 15. 30. 17.  8. 15.  8.  5.
  3.  5.  4.  2.  1.  3.  1.  2.  1.  1.  1.  1.  3.  2.  1.  0.  1.  0.
  2.  0.  1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",11,30
23,300,simple,0.5,10,0.1,0.25,0,"[ 0.  4. 19. 30. 22. 36. 24. 21. 19. 22. 16. 16. 19.  9.  3. 10. 10.  2.
  1.  7.  4.  5.  5.  2.  4.  1.  2.  3.  1.  0.  0.  1.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",120,30
24,300,simple,0.5,10,0.1,0.25,0,"[ 0.  7. 18. 18. 40. 25. 28. 26. 16. 22. 17.  9. 13. 10.  9. 12.  7.  4.
  3.  0.  3.  2.  2.  1.  3.  1.  2.  4.  2.  0.  2.  1.  2.  0.  3.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",121,30
25,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2. 27. 20. 27. 49. 26. 38. 15. 15. 11. 15. 13. 10. 10.  7.  7.  2.
  4.  1.  5.  2.  5.  2.  5.  0.  0.  1.  1.  0.  0.  0.  0.  2.  1.  0.
  1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",122,30
26,300,simple,0.5,10,0.1,0.25,0,"[ 0.  7. 17. 27. 38. 28. 22. 24. 21. 19. 12. 14.  8. 16.  7. 11.  6.  5.
  2.  6.  5.  2.  3.  2.  1.  1.  1.  1.  2.  1.  0.  2.  1.  0.  0.  1.
  2.  0.  0.  1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",123,30
27,300,simple,0.5,10,0.1,0.25,0,"[ 0.  4.  5.  3.  6. 11. 36. 27. 29. 20. 30. 25. 17. 16. 13.  3.  9.  5.
  5.  7.  3.  5.  3.  8.  0.  4.  1.  1.  1.  2.  6.  2.  2.  3.  1.  3.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",124,30
28,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  2.  2.  3.  3.  5. 14. 18. 26. 28. 29. 29. 19. 24. 13. 12. 11.
  9. 11.  7.  5.  6.  7.  3.  7.  4.  3.  4.  4.  1.  0.  3.  0.  2.  1.
  2.  0.  1.  1.  1.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",125,30
29,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  3. 13. 22. 34. 29. 31. 29. 26. 19. 20. 14. 14.  9.  4.  5.  4.
  9.  5.  3.  3.  4.  4.  6.  1.  2.  3.  0.  4.  1.  2.  1.  1.  1.  2.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",126,30
30,300,simple,0.5,10,0.1,0.25,0,"[ 0.  0.  1. 10.  9. 25. 28. 28. 25. 34. 22. 16. 19. 12.  7. 20.  8.  7.
  7.  4.  3.  4.  8.  7.  1.  3.  2.  1.  1.  0.  1.  0.  0.  2.  0.  1.
  1.  1.  0.  2.  0.  1.  0.  0.  1.  1.  0.  2.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",127,30
31,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  3.  4.  4. 17. 17. 26. 27. 26. 25. 23. 26. 20. 19.  8.  7.  9.
  8.  4.  9.  7.  3.  4.  1.  2.  1.  2.  3.  1.  3.  2.  0.  0.  2.  0.
  0.  1.  0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",128,30
32,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  2.  1.  3.  4. 10. 24. 36. 34. 22. 21. 19. 18. 10. 16.  8. 14.
  9.  7. 10.  7.  7.  6.  3.  7.  4.  4.  3.  2.  1.  4.  3.  0.  0.  1.
  2.  1.  0.  0.  0.  0.  0.  1.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",129,30
33,300,simple,0.5,10,0.1,0.25,0,"[ 0.  2.  1. 25. 20. 12. 17. 36. 24. 27. 17. 20. 24. 16.  8. 12.  4.  5.
  3.  5.  4.  6.  3.  2.  2.  3.  4.  1.  0.  1.  1.  1.  2.  3.  0.  1.
  1.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",12,30
34,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  0.  1.  1.  0.  0.  0.  0.  1.  2.  4. 20. 20. 32. 25. 22. 17.
 23. 13. 25. 17. 17. 15.  6. 10. 10.  4.  5.  4.  3.  1.  2.  3.  1.  6.
  0.  0.  1.  0.  1.  1.  0.  1.  1.  1.  0.  1.  1.  2.  2.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",130,30
35,300,simple,0.5,10,0.1,0.25,0,"[ 0.  1.  2. 26. 26. 37. 30. 35. 25. 23. 12. 14. 14.  4.  8.  9.  8.  7.
  6.  2.  7.  3.  2.  7.  4.  2.  2.  8.  0.  0.  2.  0.  1.  3.  0.  0.
  2.  0.  1.  2.  0.  1.  3.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",131,30
